STATE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
MD,1,Minimal,2018-08-04,31,2017-18
NC,1,Minimal,2018-08-04,31,2017-18
PA,1,Minimal,2018-08-04,31,2017-18
NH,1,Minimal,2018-08-04,31,2017-18
HI,1,Minimal,2018-08-04,31,2017-18
PR,1,Minimal,2018-08-04,31,2017-18
RI,1,Minimal,2018-08-04,31,2017-18
IN,1,Minimal,2018-08-04,31,2017-18
MN,1,Minimal,2018-08-04,31,2017-18
CO,1,Minimal,2018-08-04,31,2017-18
WY,1,Minimal,2018-08-04,31,2017-18
IA,1,Minimal,2018-08-04,31,2017-18
NM,1,Minimal,2018-08-04,31,2017-18
AL,1,Minimal,2018-08-04,31,2017-18
CT,0,Insufficient Data,2018-08-04,31,2017-18
WA,1,Minimal,2018-08-04,31,2017-18
DE,1,Minimal,2018-08-04,31,2017-18
MS,1,Minimal,2018-08-04,31,2017-18
NJ,1,Minimal,2018-08-04,31,2017-18
AR,1,Minimal,2018-08-04,31,2017-18
ME,1,Minimal,2018-08-04,31,2017-18
CA,1,Minimal,2018-08-04,31,2017-18
TX,1,Minimal,2018-08-04,31,2017-18
UT,1,Minimal,2018-08-04,31,2017-18
AK,1,Minimal,2018-08-04,31,2017-18
ND,1,Minimal,2018-08-04,31,2017-18
LA,1,Minimal,2018-08-04,31,2017-18
KY,1,Minimal,2018-08-04,31,2017-18
NV,1,Minimal,2018-08-04,31,2017-18
ID,0,Insufficient Data,2018-08-04,31,2017-18
WV,1,Minimal,2018-08-04,31,2017-18
MO,1,Minimal,2018-08-04,31,2017-18
TN,1,Minimal,2018-08-04,31,2017-18
NE,1,Minimal,2018-08-04,31,2017-18
DC,1,Minimal,2018-08-04,31,2017-18
OH,1,Minimal,2018-08-04,31,2017-18
MI,1,Minimal,2018-08-04,31,2017-18
OR,1,Minimal,2018-08-04,31,2017-18
GA,1,Minimal,2018-08-04,31,2017-18
SC,1,Minimal,2018-08-04,31,2017-18
SD,1,Minimal,2018-08-04,31,2017-18
VA,1,Minimal,2018-08-04,31,2017-18
FL,1,Minimal,2018-08-04,31,2017-18
MT,1,Minimal,2018-08-04,31,2017-18
IL,1,Minimal,2018-08-04,31,2017-18
OK,1,Minimal,2018-08-04,31,2017-18
MA,1,Minimal,2018-08-04,31,2017-18
KS,1,Minimal,2018-08-04,31,2017-18
NY,1,Minimal,2018-08-04,31,2017-18
WI,1,Minimal,2018-08-04,31,2017-18
MT,1,Minimal,2018-08-11,32,2017-18
HI,1,Minimal,2018-08-11,32,2017-18
WV,1,Minimal,2018-08-11,32,2017-18
NV,1,Minimal,2018-08-11,32,2017-18
IN,1,Minimal,2018-08-11,32,2017-18
AZ,1,Minimal,2018-08-11,32,2017-18
MI,1,Minimal,2018-08-11,32,2017-18
TN,1,Minimal,2018-08-11,32,2017-18
AL,1,Minimal,2018-08-11,32,2017-18
IL,1,Minimal,2018-08-11,32,2017-18
NM,1,Minimal,2018-08-11,32,2017-18
UT,1,Minimal,2018-08-11,32,2017-18
GA,1,Minimal,2018-08-11,32,2017-18
NC,1,Minimal,2018-08-11,32,2017-18
NY,1,Minimal,2018-08-11,32,2017-18
MN,1,Minimal,2018-08-11,32,2017-18
RI,1,Minimal,2018-08-11,32,2017-18
VA,1,Minimal,2018-08-11,32,2017-18
SC,1,Minimal,2018-08-11,32,2017-18
SD,1,Minimal,2018-08-11,32,2017-18
ND,0,Insufficient Data,2018-08-11,32,2017-18
OR,1,Minimal,2018-08-11,32,2017-18
CA,1,Minimal,2018-08-11,32,2017-18
ME,1,Minimal,2018-08-11,32,2017-18
AK,1,Minimal,2018-08-11,32,2017-18
KY,1,Minimal,2018-08-11,32,2017-18
LA,1,Minimal,2018-08-11,32,2017-18
ID,0,Insufficient Data,2018-08-11,32,2017-18
MO,1,Minimal,2018-08-11,32,2017-18
NE,1,Minimal,2018-08-11,32,2017-18
DC,1,Minimal,2018-08-11,32,2017-18
AR,1,Minimal,2018-08-11,32,2017-18
FL,1,Minimal,2018-08-11,32,2017-18
DE,1,Minimal,2018-08-11,32,2017-18
MA,1,Minimal,2018-08-11,32,2017-18
KS,1,Minimal,2018-08-11,32,2017-18
WA,1,Minimal,2018-08-11,32,2017-18
VT,1,Minimal,2018-08-11,32,2017-18
NJ,1,Minimal,2018-08-11,32,2017-18
IA,1,Minimal,2018-08-11,32,2017-18
OH,1,Minimal,2018-08-11,32,2017-18
CO,1,Minimal,2018-08-11,32,2017-18
CT,0,Insufficient Data,2018-08-11,32,2017-18
MD,1,Minimal,2018-08-11,32,2017-18
PA,1,Minimal,2018-08-11,32,2017-18
NH,1,Minimal,2018-08-11,32,2017-18
TX,1,Minimal,2018-08-11,32,2017-18
OK,1,Minimal,2018-08-11,32,2017-18
WI,1,Minimal,2018-08-11,32,2017-18
WY,1,Minimal,2018-08-11,32,2017-18
MS,1,Minimal,2018-08-11,32,2017-18
PR,1,Minimal,2018-08-11,32,2017-18
ME,1,Minimal,2018-08-18,33,2017-18
TN,1,Minimal,2018-08-18,33,2017-18
AZ,2,Minimal,2018-08-18,33,2017-18
KS,1,Minimal,2018-08-18,33,2017-18
NM,2,Minimal,2018-08-18,33,2017-18
HI,1,Minimal,2018-08-18,33,2017-18
SD,1,Minimal,2018-08-18,33,2017-18
SC,1,Minimal,2018-08-18,33,2017-18
WV,1,Minimal,2018-08-18,33,2017-18
AL,1,Minimal,2018-08-18,33,2017-18
DC,1,Minimal,2018-08-18,33,2017-18
OH,1,Minimal,2018-08-18,33,2017-18
WI,1,Minimal,2018-08-18,33,2017-18
VA,1,Minimal,2018-08-18,33,2017-18
MA,1,Minimal,2018-08-18,33,2017-18
TX,1,Minimal,2018-08-18,33,2017-18
NH,1,Minimal,2018-08-18,33,2017-18
MS,1,Minimal,2018-08-18,33,2017-18
PA,1,Minimal,2018-08-18,33,2017-18
NC,1,Minimal,2018-08-18,33,2017-18
CO,1,Minimal,2018-08-18,33,2017-18
WY,1,Minimal,2018-08-18,33,2017-18
IA,1,Minimal,2018-08-18,33,2017-18
VT,1,Minimal,2018-08-18,33,2017-18
CT,0,Insufficient Data,2018-08-18,33,2017-18
PR,1,Minimal,2018-08-18,33,2017-18
RI,1,Minimal,2018-08-18,33,2017-18
OR,1,Minimal,2018-08-18,33,2017-18
IN,1,Minimal,2018-08-18,33,2017-18
DE,1,Minimal,2018-08-18,33,2017-18
MI,1,Minimal,2018-08-18,33,2017-18
NV,1,Minimal,2018-08-18,33,2017-18
GA,1,Minimal,2018-08-18,33,2017-18
MN,1,Minimal,2018-08-18,33,2017-18
MD,1,Minimal,2018-08-18,33,2017-18
OK,1,Minimal,2018-08-18,33,2017-18
UT,1,Minimal,2018-08-18,33,2017-18
NY,1,Minimal,2018-08-18,33,2017-18
CA,1,Minimal,2018-08-18,33,2017-18
FL,1,Minimal,2018-08-18,33,2017-18
LA,1,Minimal,2018-08-18,33,2017-18
MO,1,Minimal,2018-08-18,33,2017-18
AR,1,Minimal,2018-08-18,33,2017-18
NE,1,Minimal,2018-08-18,33,2017-18
IL,1,Minimal,2018-08-18,33,2017-18
ID,0,Insufficient Data,2018-08-18,33,2017-18
KY,1,Minimal,2018-08-18,33,2017-18
ND,1,Minimal,2018-08-18,33,2017-18
MT,1,Minimal,2018-08-18,33,2017-18
AK,1,Minimal,2018-08-18,33,2017-18
NJ,1,Minimal,2018-08-18,33,2017-18
WA,1,Minimal,2018-08-18,33,2017-18
MI,1,Minimal,2018-08-25,34,2017-18
NC,1,Minimal,2018-08-25,34,2017-18
NV,1,Minimal,2018-08-25,34,2017-18
AL,1,Minimal,2018-08-25,34,2017-18
WI,1,Minimal,2018-08-25,34,2017-18
WY,1,Minimal,2018-08-25,34,2017-18
MA,1,Minimal,2018-08-25,34,2017-18
SD,1,Minimal,2018-08-25,34,2017-18
AK,1,Minimal,2018-08-25,34,2017-18
ND,1,Minimal,2018-08-25,34,2017-18
MN,1,Minimal,2018-08-25,34,2017-18
TN,1,Minimal,2018-08-25,34,2017-18
MT,0,Insufficient Data,2018-08-25,34,2017-18
MD,1,Minimal,2018-08-25,34,2017-18
FL,1,Minimal,2018-08-25,34,2017-18
NJ,1,Minimal,2018-08-25,34,2017-18
GA,2,Minimal,2018-08-25,34,2017-18
WV,1,Minimal,2018-08-25,34,2017-18
NM,1,Minimal,2018-08-25,34,2017-18
DE,1,Minimal,2018-08-25,34,2017-18
OH,1,Minimal,2018-08-25,34,2017-18
HI,1,Minimal,2018-08-25,34,2017-18
NY,1,Minimal,2018-08-25,34,2017-18
WA,1,Minimal,2018-08-25,34,2017-18
OR,1,Minimal,2018-08-25,34,2017-18
NE,2,Minimal,2018-08-25,34,2017-18
AR,1,Minimal,2018-08-25,34,2017-18
IL,1,Minimal,2018-08-25,34,2017-18
MS,1,Minimal,2018-08-25,34,2017-18
CO,1,Minimal,2018-08-25,34,2017-18
CA,1,Minimal,2018-08-25,34,2017-18
IA,1,Minimal,2018-08-25,34,2017-18
MO,1,Minimal,2018-08-25,34,2017-18
OK,1,Minimal,2018-08-25,34,2017-18
KY,1,Minimal,2018-08-25,34,2017-18
ID,0,Insufficient Data,2018-08-25,34,2017-18
VT,1,Minimal,2018-08-25,34,2017-18
NH,1,Minimal,2018-08-25,34,2017-18
PR,1,Minimal,2018-08-25,34,2017-18
IN,1,Minimal,2018-08-25,34,2017-18
CT,0,Insufficient Data,2018-08-25,34,2017-18
RI,1,Minimal,2018-08-25,34,2017-18
LA,1,Minimal,2018-08-25,34,2017-18
PA,1,Minimal,2018-08-25,34,2017-18
ME,1,Minimal,2018-08-25,34,2017-18
TX,1,Minimal,2018-08-25,34,2017-18
SC,1,Minimal,2018-08-25,34,2017-18
VA,1,Minimal,2018-08-25,34,2017-18
AZ,3,Minimal,2018-08-25,34,2017-18
DC,1,Minimal,2018-08-25,34,2017-18
KS,1,Minimal,2018-08-25,34,2017-18
AR,1,Minimal,2018-09-01,35,2017-18
CO,1,Minimal,2018-09-01,35,2017-18
MD,1,Minimal,2018-09-01,35,2017-18
NC,1,Minimal,2018-09-01,35,2017-18
NY,1,Minimal,2018-09-01,35,2017-18
SC,1,Minimal,2018-09-01,35,2017-18
ID,0,Insufficient Data,2018-09-01,35,2017-18
NV,1,Minimal,2018-09-01,35,2017-18
WA,1,Minimal,2018-09-01,35,2017-18
MS,1,Minimal,2018-09-01,35,2017-18
WY,1,Minimal,2018-09-01,35,2017-18
CA,1,Minimal,2018-09-01,35,2017-18
MO,1,Minimal,2018-09-01,35,2017-18
AK,1,Minimal,2018-09-01,35,2017-18
AL,1,Minimal,2018-09-01,35,2017-18
TX,1,Minimal,2018-09-01,35,2017-18
IN,1,Minimal,2018-09-01,35,2017-18
WI,1,Minimal,2018-09-01,35,2017-18
OK,1,Minimal,2018-09-01,35,2017-18
RI,1,Minimal,2018-09-01,35,2017-18
PR,1,Minimal,2018-09-01,35,2017-18
WV,1,Minimal,2018-09-01,35,2017-18
KY,1,Minimal,2018-09-01,35,2017-18
MA,1,Minimal,2018-09-01,35,2017-18
IA,1,Minimal,2018-09-01,35,2017-18
OH,1,Minimal,2018-09-01,35,2017-18
MI,1,Minimal,2018-09-01,35,2017-18
DC,1,Minimal,2018-09-01,35,2017-18
ME,1,Minimal,2018-09-01,35,2017-18
PA,1,Minimal,2018-09-01,35,2017-18
VT,2,Minimal,2018-09-01,35,2017-18
SD,1,Minimal,2018-09-01,35,2017-18
VA,1,Minimal,2018-09-01,35,2017-18
UT,1,Minimal,2018-09-01,35,2017-18
NH,1,Minimal,2018-09-01,35,2017-18
ND,0,Insufficient Data,2018-09-01,35,2017-18
TN,1,Minimal,2018-09-01,35,2017-18
HI,1,Minimal,2018-09-01,35,2017-18
GA,2,Minimal,2018-09-01,35,2017-18
MN,1,Minimal,2018-09-01,35,2017-18
AZ,3,Minimal,2018-09-01,35,2017-18
CT,0,Insufficient Data,2018-09-01,35,2017-18
DE,1,Minimal,2018-09-01,35,2017-18
OR,1,Minimal,2018-09-01,35,2017-18
LA,1,Minimal,2018-09-01,35,2017-18
FL,1,Minimal,2018-09-01,35,2017-18
NJ,1,Minimal,2018-09-01,35,2017-18
KS,1,Minimal,2018-09-01,35,2017-18
IL,1,Minimal,2018-09-01,35,2017-18
NM,2,Minimal,2018-09-01,35,2017-18
NE,2,Minimal,2018-09-01,35,2017-18
MT,0,Insufficient Data,2018-09-01,35,2017-18
CT,0,Insufficient Data,2018-09-08,36,2017-18
KY,3,Minimal,2018-09-08,36,2017-18
WY,1,Minimal,2018-09-08,36,2017-18
WI,1,Minimal,2018-09-08,36,2017-18
NM,3,Minimal,2018-09-08,36,2017-18
MO,1,Minimal,2018-09-08,36,2017-18
MA,1,Minimal,2018-09-08,36,2017-18
MN,1,Minimal,2018-09-08,36,2017-18
TX,1,Minimal,2018-09-08,36,2017-18
IA,1,Minimal,2018-09-08,36,2017-18
GA,3,Minimal,2018-09-08,36,2017-18
CA,1,Minimal,2018-09-08,36,2017-18
NH,1,Minimal,2018-09-08,36,2017-18
AK,1,Minimal,2018-09-08,36,2017-18
CO,1,Minimal,2018-09-08,36,2017-18
PA,1,Minimal,2018-09-08,36,2017-18
OR,1,Minimal,2018-09-08,36,2017-18
ID,0,Insufficient Data,2018-09-08,36,2017-18
ND,1,Minimal,2018-09-08,36,2017-18
PR,1,Minimal,2018-09-08,36,2017-18
MS,1,Minimal,2018-09-08,36,2017-18
LA,2,Minimal,2018-09-08,36,2017-18
SC,3,Minimal,2018-09-08,36,2017-18
IL,1,Minimal,2018-09-08,36,2017-18
NJ,1,Minimal,2018-09-08,36,2017-18
MD,1,Minimal,2018-09-08,36,2017-18
MI,1,Minimal,2018-09-08,36,2017-18
DE,1,Minimal,2018-09-08,36,2017-18
NE,2,Minimal,2018-09-08,36,2017-18
HI,1,Minimal,2018-09-08,36,2017-18
UT,1,Minimal,2018-09-08,36,2017-18
SD,1,Minimal,2018-09-08,36,2017-18
ME,1,Minimal,2018-09-08,36,2017-18
TN,1,Minimal,2018-09-08,36,2017-18
OH,1,Minimal,2018-09-08,36,2017-18
RI,1,Minimal,2018-09-08,36,2017-18
KS,1,Minimal,2018-09-08,36,2017-18
AZ,2,Minimal,2018-09-08,36,2017-18
NV,1,Minimal,2018-09-08,36,2017-18
WV,1,Minimal,2018-09-08,36,2017-18
WA,1,Minimal,2018-09-08,36,2017-18
AL,1,Minimal,2018-09-08,36,2017-18
FL,1,Minimal,2018-09-08,36,2017-18
DC,1,Minimal,2018-09-08,36,2017-18
MT,0,Insufficient Data,2018-09-08,36,2017-18
VT,0,Insufficient Data,2018-09-08,36,2017-18
AR,1,Minimal,2018-09-08,36,2017-18
IN,1,Minimal,2018-09-08,36,2017-18
NY,0,Insufficient Data,2018-09-08,36,2017-18
OK,1,Minimal,2018-09-08,36,2017-18
NC,1,Minimal,2018-09-08,36,2017-18
VA,1,Minimal,2018-09-08,36,2017-18
PA,1,Minimal,2018-09-15,37,2017-18
TN,1,Minimal,2018-09-15,37,2017-18
SD,1,Minimal,2018-09-15,37,2017-18
HI,1,Minimal,2018-09-15,37,2017-18
UT,1,Minimal,2018-09-15,37,2017-18
IN,1,Minimal,2018-09-15,37,2017-18
VT,2,Minimal,2018-09-15,37,2017-18
NM,3,Minimal,2018-09-15,37,2017-18
RI,1,Minimal,2018-09-15,37,2017-18
DC,1,Minimal,2018-09-15,37,2017-18
NE,1,Minimal,2018-09-15,37,2017-18
SC,4,Low,2018-09-15,37,2017-18
TX,1,Minimal,2018-09-15,37,2017-18
MA,1,Minimal,2018-09-15,37,2017-18
AZ,2,Minimal,2018-09-15,37,2017-18
NV,1,Minimal,2018-09-15,37,2017-18
MO,1,Minimal,2018-09-15,37,2017-18
LA,1,Minimal,2018-09-15,37,2017-18
WI,1,Minimal,2018-09-15,37,2017-18
KS,1,Minimal,2018-09-15,37,2017-18
WV,1,Minimal,2018-09-15,37,2017-18
CT,0,Insufficient Data,2018-09-15,37,2017-18
OH,1,Minimal,2018-09-15,37,2017-18
ME,1,Minimal,2018-09-15,37,2017-18
IA,1,Minimal,2018-09-15,37,2017-18
ID,0,Insufficient Data,2018-09-15,37,2017-18
MN,1,Minimal,2018-09-15,37,2017-18
IL,1,Minimal,2018-09-15,37,2017-18
NY,0,Insufficient Data,2018-09-15,37,2017-18
OK,1,Minimal,2018-09-15,37,2017-18
WA,1,Minimal,2018-09-15,37,2017-18
KY,1,Minimal,2018-09-15,37,2017-18
NJ,1,Minimal,2018-09-15,37,2017-18
NH,1,Minimal,2018-09-15,37,2017-18
AL,1,Minimal,2018-09-15,37,2017-18
MI,1,Minimal,2018-09-15,37,2017-18
WY,1,Minimal,2018-09-15,37,2017-18
PR,1,Minimal,2018-09-15,37,2017-18
CA,1,Minimal,2018-09-15,37,2017-18
NC,1,Minimal,2018-09-15,37,2017-18
MT,0,Insufficient Data,2018-09-15,37,2017-18
OR,1,Minimal,2018-09-15,37,2017-18
VA,1,Minimal,2018-09-15,37,2017-18
FL,1,Minimal,2018-09-15,37,2017-18
DE,1,Minimal,2018-09-15,37,2017-18
AR,1,Minimal,2018-09-15,37,2017-18
ND,1,Minimal,2018-09-15,37,2017-18
MS,1,Minimal,2018-09-15,37,2017-18
GA,2,Minimal,2018-09-15,37,2017-18
CO,1,Minimal,2018-09-15,37,2017-18
MD,1,Minimal,2018-09-15,37,2017-18
AK,1,Minimal,2018-09-15,37,2017-18
MA,2,Minimal,2018-09-22,38,2017-18
VA,1,Minimal,2018-09-22,38,2017-18
WI,1,Minimal,2018-09-22,38,2017-18
PA,1,Minimal,2018-09-22,38,2017-18
MI,2,Minimal,2018-09-22,38,2017-18
TN,1,Minimal,2018-09-22,38,2017-18
NV,1,Minimal,2018-09-22,38,2017-18
RI,1,Minimal,2018-09-22,38,2017-18
UT,1,Minimal,2018-09-22,38,2017-18
DE,1,Minimal,2018-09-22,38,2017-18
AL,1,Minimal,2018-09-22,38,2017-18
MO,1,Minimal,2018-09-22,38,2017-18
IL,1,Minimal,2018-09-22,38,2017-18
IN,1,Minimal,2018-09-22,38,2017-18
CT,0,Insufficient Data,2018-09-22,38,2017-18
PR,1,Minimal,2018-09-22,38,2017-18
IA,1,Minimal,2018-09-22,38,2017-18
NJ,2,Minimal,2018-09-22,38,2017-18
CO,1,Minimal,2018-09-22,38,2017-18
GA,2,Minimal,2018-09-22,38,2017-18
NC,1,Minimal,2018-09-22,38,2017-18
VT,1,Minimal,2018-09-22,38,2017-18
LA,1,Minimal,2018-09-22,38,2017-18
ID,0,Insufficient Data,2018-09-22,38,2017-18
AK,1,Minimal,2018-09-22,38,2017-18
MD,1,Minimal,2018-09-22,38,2017-18
OR,1,Minimal,2018-09-22,38,2017-18
WY,1,Minimal,2018-09-22,38,2017-18
MT,0,Insufficient Data,2018-09-22,38,2017-18
WA,1,Minimal,2018-09-22,38,2017-18
FL,1,Minimal,2018-09-22,38,2017-18
NM,2,Minimal,2018-09-22,38,2017-18
NH,1,Minimal,2018-09-22,38,2017-18
AR,1,Minimal,2018-09-22,38,2017-18
ME,1,Minimal,2018-09-22,38,2017-18
ND,1,Minimal,2018-09-22,38,2017-18
CA,1,Minimal,2018-09-22,38,2017-18
HI,1,Minimal,2018-09-22,38,2017-18
SC,2,Minimal,2018-09-22,38,2017-18
KS,1,Minimal,2018-09-22,38,2017-18
WV,1,Minimal,2018-09-22,38,2017-18
MS,1,Minimal,2018-09-22,38,2017-18
NE,1,Minimal,2018-09-22,38,2017-18
SD,1,Minimal,2018-09-22,38,2017-18
DC,1,Minimal,2018-09-22,38,2017-18
NY,0,Insufficient Data,2018-09-22,38,2017-18
KY,1,Minimal,2018-09-22,38,2017-18
OH,1,Minimal,2018-09-22,38,2017-18
TX,1,Minimal,2018-09-22,38,2017-18
MN,1,Minimal,2018-09-22,38,2017-18
AZ,2,Minimal,2018-09-22,38,2017-18
WA,1,Minimal,2018-09-29,39,2017-18
SC,2,Minimal,2018-09-29,39,2017-18
AR,2,Minimal,2018-09-29,39,2017-18
NC,1,Minimal,2018-09-29,39,2017-18
IN,1,Minimal,2018-09-29,39,2017-18
TX,1,Minimal,2018-09-29,39,2017-18
IL,1,Minimal,2018-09-29,39,2017-18
LA,2,Minimal,2018-09-29,39,2017-18
KS,1,Minimal,2018-09-29,39,2017-18
OK,1,Minimal,2018-09-29,39,2017-18
TN,1,Minimal,2018-09-29,39,2017-18
WV,1,Minimal,2018-09-29,39,2017-18
SD,1,Minimal,2018-09-29,39,2017-18
NV,1,Minimal,2018-09-29,39,2017-18
HI,1,Minimal,2018-09-29,39,2017-18
OH,1,Minimal,2018-09-29,39,2017-18
AZ,3,Minimal,2018-09-29,39,2017-18
RI,1,Minimal,2018-09-29,39,2017-18
NY,1,Minimal,2018-09-29,39,2017-18
UT,1,Minimal,2018-09-29,39,2017-18
ME,1,Minimal,2018-09-29,39,2017-18
MI,2,Minimal,2018-09-29,39,2017-18
FL,1,Minimal,2018-09-29,39,2017-18
MT,0,Insufficient Data,2018-09-29,39,2017-18
PR,2,Minimal,2018-09-29,39,2017-18
NE,1,Minimal,2018-09-29,39,2017-18
AL,1,Minimal,2018-09-29,39,2017-18
MD,1,Minimal,2018-09-29,39,2017-18
DE,1,Minimal,2018-09-29,39,2017-18
KY,2,Minimal,2018-09-29,39,2017-18
CT,1,Minimal,2018-09-29,39,2017-18
WI,1,Minimal,2018-09-29,39,2017-18
WY,1,Minimal,2018-09-29,39,2017-18
AK,1,Minimal,2018-09-29,39,2017-18
NM,2,Minimal,2018-09-29,39,2017-18
CO,1,Minimal,2018-09-29,39,2017-18
PA,1,Minimal,2018-09-29,39,2017-18
ND,1,Minimal,2018-09-29,39,2017-18
MO,1,Minimal,2018-09-29,39,2017-18
GA,3,Minimal,2018-09-29,39,2017-18
OR,1,Minimal,2018-09-29,39,2017-18
NJ,3,Minimal,2018-09-29,39,2017-18
NH,1,Minimal,2018-09-29,39,2017-18
ID,1,Minimal,2018-09-29,39,2017-18
MN,1,Minimal,2018-09-29,39,2017-18
VT,3,Minimal,2018-09-29,39,2017-18
IA,1,Minimal,2018-09-29,39,2017-18
CA,1,Minimal,2018-09-29,39,2017-18
VA,1,Minimal,2018-09-29,39,2017-18
MA,2,Minimal,2018-09-29,39,2017-18
DC,1,Minimal,2018-09-29,39,2017-18
MS,1,Minimal,2018-09-29,39,2017-18
WY,2,Minimal,2018-10-06,40,2018-19
MS,1,Minimal,2018-10-06,40,2018-19
TN,1,Minimal,2018-10-06,40,2018-19
FL,1,Minimal,2018-10-06,40,2018-19
PR,6,Moderate,2018-10-06,40,2018-19
PA,1,Minimal,2018-10-06,40,2018-19
ME,1,Minimal,2018-10-06,40,2018-19
AZ,1,Minimal,2018-10-06,40,2018-19
HI,1,Minimal,2018-10-06,40,2018-19
GA,3,Minimal,2018-10-06,40,2018-19
SD,1,Minimal,2018-10-06,40,2018-19
UT,1,Minimal,2018-10-06,40,2018-19
DE,1,Minimal,2018-10-06,40,2018-19
RI,1,Minimal,2018-10-06,40,2018-19
MO,1,Minimal,2018-10-06,40,2018-19
NM,1,Minimal,2018-10-06,40,2018-19
SC,1,Minimal,2018-10-06,40,2018-19
OH,1,Minimal,2018-10-06,40,2018-19
WI,2,Minimal,2018-10-06,40,2018-19
MA,1,Minimal,2018-10-06,40,2018-19
NH,1,Minimal,2018-10-06,40,2018-19
ID,1,Minimal,2018-10-06,40,2018-19
CA,1,Minimal,2018-10-06,40,2018-19
WV,1,Minimal,2018-10-06,40,2018-19
OR,1,Minimal,2018-10-06,40,2018-19
CT,1,Minimal,2018-10-06,40,2018-19
KS,1,Minimal,2018-10-06,40,2018-19
DC,2,Minimal,2018-10-06,40,2018-19
KY,1,Minimal,2018-10-06,40,2018-19
LA,3,Minimal,2018-10-06,40,2018-19
TX,1,Minimal,2018-10-06,40,2018-19
AR,1,Minimal,2018-10-06,40,2018-19
NJ,2,Minimal,2018-10-06,40,2018-19
WA,1,Minimal,2018-10-06,40,2018-19
NC,1,Minimal,2018-10-06,40,2018-19
IN,1,Minimal,2018-10-06,40,2018-19
MT,1,Minimal,2018-10-06,40,2018-19
IA,1,Minimal,2018-10-06,40,2018-19
MN,1,Minimal,2018-10-06,40,2018-19
AL,2,Minimal,2018-10-06,40,2018-19
NY,1,Minimal,2018-10-06,40,2018-19
ND,1,Minimal,2018-10-06,40,2018-19
OK,1,Minimal,2018-10-06,40,2018-19
NE,1,Minimal,2018-10-06,40,2018-19
MD,1,Minimal,2018-10-06,40,2018-19
CO,1,Minimal,2018-10-06,40,2018-19
NV,1,Minimal,2018-10-06,40,2018-19
MI,1,Minimal,2018-10-06,40,2018-19
VA,2,Minimal,2018-10-06,40,2018-19
AK,1,Minimal,2018-10-06,40,2018-19
IL,1,Minimal,2018-10-06,40,2018-19
VT,1,Minimal,2018-10-06,40,2018-19
NE,1,Minimal,2018-10-13,41,2018-19
WY,1,Minimal,2018-10-13,41,2018-19
MS,1,Minimal,2018-10-13,41,2018-19
NH,1,Minimal,2018-10-13,41,2018-19
NJ,2,Minimal,2018-10-13,41,2018-19
MT,1,Minimal,2018-10-13,41,2018-19
MN,1,Minimal,2018-10-13,41,2018-19
MO,1,Minimal,2018-10-13,41,2018-19
NM,1,Minimal,2018-10-13,41,2018-19
NY,1,Minimal,2018-10-13,41,2018-19
NV,1,Minimal,2018-10-13,41,2018-19
RI,1,Minimal,2018-10-13,41,2018-19
UT,1,Minimal,2018-10-13,41,2018-19
HI,1,Minimal,2018-10-13,41,2018-19
AL,2,Minimal,2018-10-13,41,2018-19
MA,1,Minimal,2018-10-13,41,2018-19
SC,1,Minimal,2018-10-13,41,2018-19
ID,1,Minimal,2018-10-13,41,2018-19
ND,1,Minimal,2018-10-13,41,2018-19
KY,1,Minimal,2018-10-13,41,2018-19
CT,1,Minimal,2018-10-13,41,2018-19
VT,1,Minimal,2018-10-13,41,2018-19
AK,1,Minimal,2018-10-13,41,2018-19
OR,1,Minimal,2018-10-13,41,2018-19
IL,1,Minimal,2018-10-13,41,2018-19
AZ,1,Minimal,2018-10-13,41,2018-19
CO,2,Minimal,2018-10-13,41,2018-19
WV,1,Minimal,2018-10-13,41,2018-19
MD,1,Minimal,2018-10-13,41,2018-19
PR,4,Low,2018-10-13,41,2018-19
OH,1,Minimal,2018-10-13,41,2018-19
IN,1,Minimal,2018-10-13,41,2018-19
ME,1,Minimal,2018-10-13,41,2018-19
CA,1,Minimal,2018-10-13,41,2018-19
VA,2,Minimal,2018-10-13,41,2018-19
IA,1,Minimal,2018-10-13,41,2018-19
KS,1,Minimal,2018-10-13,41,2018-19
DE,1,Minimal,2018-10-13,41,2018-19
SD,1,Minimal,2018-10-13,41,2018-19
PA,1,Minimal,2018-10-13,41,2018-19
AR,1,Minimal,2018-10-13,41,2018-19
LA,3,Minimal,2018-10-13,41,2018-19
MI,1,Minimal,2018-10-13,41,2018-19
TN,1,Minimal,2018-10-13,41,2018-19
OK,1,Minimal,2018-10-13,41,2018-19
NC,1,Minimal,2018-10-13,41,2018-19
GA,3,Minimal,2018-10-13,41,2018-19
FL,1,Minimal,2018-10-13,41,2018-19
TX,1,Minimal,2018-10-13,41,2018-19
WI,2,Minimal,2018-10-13,41,2018-19
WA,1,Minimal,2018-10-13,41,2018-19
DC,2,Minimal,2018-10-13,41,2018-19
DC,2,Minimal,2018-10-20,42,2018-19
NM,1,Minimal,2018-10-20,42,2018-19
TX,1,Minimal,2018-10-20,42,2018-19
CO,3,Minimal,2018-10-20,42,2018-19
PA,1,Minimal,2018-10-20,42,2018-19
MS,1,Minimal,2018-10-20,42,2018-19
WY,1,Minimal,2018-10-20,42,2018-19
MD,1,Minimal,2018-10-20,42,2018-19
FL,1,Minimal,2018-10-20,42,2018-19
